Customer_ID,Gender,Age,Annual_Income,Spending_Score,Segment
4720,Male,24,119427,61,2
4721,Female,27,136426,95,2
4722,Male,60,149582,22,1
4723,Male,22,18673,21,0
4724,Male,49,62812,14,1
4725,Female,34,125065,22,1
4726,Female,65,143792,94,2
4727,Male,32,126678,30,1
4728,Female,25,61456,70,1
4729,Male,44,22643,44,0
4730,Male,54,132871,95,2
4731,Male,49,127378,52,1
4732,Male,47,140389,90,2
4733,Female,43,145145,31,1
4734,Female,51,53415,2,1
4735,Male,66,15590,49,0
4736,Male,23,59810,24,1
4737,Male,58,106567,42,1
4738,Female,23,118116,87,2
4739,Female,18,102831,70,2
4740,Male,24,84444,52,1
4741,Male,64,34100,67,1
4742,Female,22,51370,42,1
4743,Female,47,25337,72,1
4744,Female,33,127711,80,2
4745,Male,68,19237,21,0
4746,Male,20,101738,5,1
4747,Female,60,128547,93,2
4748,Male,50,91511,83,2
4749,Male,37,103531,95,2
4750,Female,59,37023,37,0
4751,Male,46,148047,59,1
4752,Female,62,130711,12,1
4753,Female,29,76677,70,2
4754,Male,46,117366,62,2
4755,Female,52,63958,4,1
4756,Male,35,114732,100,2
4757,Female,57,31641,93,1
4758,Male,49,144098,50,1
4759,Female,57,129416,65,2
4760,Female,63,55347,17,1
4761,Male,51,66420,64,1
4762,Male,68,98428,88,2
4763,Male,43,63820,88,1
4764,Female,41,28597,90,1
4765,Female,19,109465,97,2
4766,Female,42,101999,88,2
4767,Male,54,25044,4,0
4768,Male,28,88294,70,2
4769,Female,67,104818,48,1
4770,Female,34,62855,68,1
4771,Male,47,118302,26,1
4772,Male,40,92113,24,1
4773,Female,58,49890,88,1
4774,Male,68,117599,29,1
4775,Female,52,42027,44,1
4776,Female,28,83348,11,1
4777,Female,29,103575,93,2
4778,Male,29,105007,50,1
4779,Male,54,60051,52,1
4780,Female,62,73266,44,1
4781,Male,24,73603,65,2
4782,Female,53,117555,48,1
4783,Female,19,143354,67,2
4784,Female,42,100033,3,1
4785,Female,66,142865,99,2
4786,Male,70,83604,29,1
4787,Male,30,95378,81,2
4788,Male,61,149299,74,2
4789,Female,25,141148,77,2
4790,Female,28,27291,26,0
4791,Male,55,76870,35,1
4792,Female,23,110479,27,1
4793,Female,37,38123,42,0
4794,Female,47,43186,42,1
4795,Male,30,43107,28,1
4796,Female,41,71221,54,1
4797,Female,64,40527,31,1
4798,Male,46,98183,6,1
4799,Male,57,84665,20,1
4800,Female,36,37842,5,0
4801,Male,29,134703,50,1
4802,Male,62,138964,72,2
4803,Female,56,49507,97,1
4804,Male,18,86219,47,1
4805,Female,33,149809,68,2
4806,Female,43,57674,18,1
4807,Male,53,127237,54,1
4808,Female,38,147760,54,1
4809,Female,52,130920,36,1
4810,Female,28,51233,64,1
4811,Female,50,103417,95,2
4812,Female,52,104007,94,2
4813,Female,41,98185,92,2
4814,Female,29,146604,17,1
4815,Female,57,46105,11,1
4816,Male,39,21657,18,0
4817,Female,20,26239,20,0
4818,Male,41,75181,76,2
4819,Male,22,76976,17,1
4820,Male,69,100453,41,1
4821,Female,31,16460,42,0
4822,Male,48,23857,67,1
4823,Male,58,126590,72,2
4824,Female,61,41311,37,1
4825,Female,36,115418,50,1
4826,Male,27,145963,89,2
4827,Female,45,132703,82,2
4828,Female,64,91721,83,2
4829,Female,27,16668,17,0
4830,Female,50,58963,48,1
4831,Male,31,33243,68,1
4832,Male,69,60317,91,1
4833,Male,65,50055,25,1
4834,Male,26,67476,78,1
4835,Female,59,16857,81,1
4836,Female,57,39275,8,0
4837,Male,65,17127,12,0
4838,Male,44,83784,63,2
4839,Male,31,136421,45,1
4840,Female,52,58269,99,1
4841,Female,43,37830,86,1
4842,Female,29,62360,45,1
4843,Female,47,99108,34,1
4844,Male,53,84633,62,2
4845,Male,42,55568,74,1
4846,Male,38,52341,80,1
4847,Male,50,133901,49,1
4848,Male,64,41804,51,1
4849,Female,53,62619,92,1
4850,Male,25,137885,23,1
4851,Female,47,71378,26,1
4852,Male,68,71956,73,2
4853,Male,19,100412,24,1
4854,Female,27,71124,95,2
4855,Female,28,41426,94,1
4856,Male,69,100709,85,2
4857,Male,58,94481,31,1
4858,Female,33,58663,42,1
4859,Male,62,79099,74,2
4860,Female,38,95756,35,1
4861,Female,25,143215,93,2
4862,Male,65,144263,29,1
4863,Male,69,118044,38,1
4864,Female,19,102195,34,1
4865,Male,54,145578,79,2
4866,Female,29,132132,78,2
4867,Male,18,63967,74,1
4868,Male,46,33319,21,0
4869,Female,39,79615,86,2
4870,Male,66,145469,93,2
4871,Female,31,143536,91,2
4872,Male,26,78708,17,1
4873,Female,19,40835,18,1
4874,Male,43,29231,71,1
4875,Female,29,24871,6,0
4876,Female,66,143174,78,2
4877,Female,51,146979,65,2
4878,Female,40,70203,89,2
4879,Male,60,149829,46,1
4880,Male,33,118375,8,1
4881,Female,30,19544,36,0
4882,Male,33,116672,83,2
4883,Female,70,99078,15,1
4884,Male,22,105934,21,1
4885,Male,64,39528,3,0
4886,Female,59,58903,100,1
4887,Female,60,21299,12,0
4888,Male,30,140296,36,1
4889,Female,21,66467,1,1
4890,Female,48,36665,27,0
4891,Female,23,45191,19,1
4892,Male,21,54565,94,1
4893,Male,25,69328,21,1
4894,Female,61,135676,53,1
4895,Male,66,51604,7,1
4896,Male,56,38392,15,0
4897,Male,42,120564,14,1
4898,Male,29,25971,16,0
4899,Female,46,50648,93,1
4900,Male,60,129723,32,1
4901,Female,57,71122,5,1
4902,Female,54,65448,56,1
4903,Male,39,69631,69,1
4904,Female,60,61881,59,1
4905,Female,67,42165,20,1
4906,Female,29,41334,12,1
4907,Male,19,118490,81,2
4908,Female,39,17291,74,1
4909,Female,26,54355,77,1
4910,Male,42,48766,3,1
4911,Female,62,111135,45,1
4912,Male,68,32306,95,1
4913,Female,69,71260,92,2
4914,Male,26,145169,3,1
4915,Male,32,133943,16,1
4916,Female,35,65005,55,1
4917,Female,53,100626,70,2
4918,Male,42,95463,98,2
4919,Male,31,22088,34,0
4920,Male,65,55939,4,1
4921,Male,48,29107,55,1
4922,Male,41,57455,62,1
4923,Male,53,144723,36,1
4924,Male,28,31126,57,1
4925,Male,45,126725,76,2
4926,Male,44,74821,17,1
4927,Female,36,43059,44,1
4928,Male,34,56575,88,1
4929,Male,32,89830,5,1
4930,Female,21,47687,3,1
4931,Female,43,145124,73,2
4932,Male,41,125936,40,1
4933,Female,41,131080,76,2
4934,Male,41,89722,55,1
4935,Male,33,80871,62,2
4936,Female,26,80824,60,1
4937,Male,18,43982,6,1
4938,Male,67,46066,66,1
4939,Female,20,69321,4,1
4940,Female,53,75254,13,1
4941,Male,43,87396,98,2
4942,Male,49,57434,55,1
4943,Male,52,18441,67,1
4944,Male,69,111008,58,1
4945,Male,27,22990,93,1
4946,Male,39,30938,60,1
4947,Female,30,148264,6,1
4948,Male,46,41651,32,1
4949,Male,47,75080,43,1
4950,Female,21,90425,47,1
4951,Female,49,93705,26,1
4952,Male,29,44938,91,1
4953,Female,19,19569,73,1
4954,Female,29,106470,69,2
4955,Female,46,126649,91,2
4956,Male,56,81521,64,2
4957,Male,31,46587,72,1
4958,Male,39,67157,86,1
4959,Female,56,120533,21,1
4960,Female,34,129681,51,1
4961,Female,70,54036,11,1
4962,Male,55,31796,68,1
4963,Male,26,139519,3,1
4964,Female,21,84731,52,1
4965,Female,45,41258,40,1
4966,Male,58,21536,97,1
4967,Female,68,45534,7,1
4968,Female,55,142311,86,2
4969,Male,25,81143,5,1
4970,Male,65,83863,75,2
4971,Female,52,32811,92,1
4972,Male,54,15793,41,0
4973,Male,60,32243,41,0
4974,Male,20,81983,79,2
4975,Female,69,93021,83,2
4976,Male,43,144190,82,2
4977,Female,59,32070,26,0
4978,Male,55,130085,88,2
4979,Female,70,123678,49,1
4980,Male,24,122711,49,1
4981,Female,27,71697,63,2
4982,Female,21,142145,62,2
4983,Female,33,76157,23,1
4984,Female,45,62976,27,1
4985,Female,55,44868,79,1
4986,Female,69,18843,9,0
4987,Male,28,127928,85,2
4988,Male,19,71188,60,1
4989,Male,50,135780,70,2
4990,Male,24,38336,53,1
4991,Female,28,22190,81,1
4992,Female,24,36938,31,0
4993,Female,61,149468,77,2
4994,Female,27,44348,11,1
4995,Female,19,147028,81,2
4996,Male,60,148226,4,1
4997,Female,52,119595,34,1
4998,Male,52,51238,21,1
4999,Male,46,108336,67,2
5000,Female,54,130436,65,2
